describe,label,image
"The image features a close-up view of a leaf, possibly from a plant or a tree, with a large, curved vein running down the center. The leaf appears to be green and has a few small holes scattered across its surface. The leaf is positioned in the center of the image, and its vein is the main focus of the photograph.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (138).JPG
"The image features a close-up view of a green leaf with a brown spot on it. The leaf appears to be in a field, possibly a garden or a park. The brown spot is located towards the center of the leaf, and it appears to be a small part of the leaf that has turned brown. The rest of the leaf remains green, providing a contrasting background for the brown spot.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (90).jpg
"The image features a large, curled leaf with a brown, weathered appearance. The leaf is green and yellow, and it appears to be a part of a plant or a tree. The leaf is curled up, giving it a unique and interesting shape. The image is a close-up view of the leaf, allowing the viewer to appreciate its intricate details.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (422).jpg
"The image features a close-up view of a leaf with a green stem. The leaf is large and has a slightly yellowish hue. The leaf is covered in small brown spots, giving it a slightly worn appearance. The leaf is positioned towards the center of the image, and the stem is visible on the left side. The leaf appears to be a part of a plant or a tree, possibly a banana tree, given its size and shape.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (829).JPG
"The image features a close-up view of a green leaf with a large brown hole in the center. The hole appears to be a blemish or a wound on the leaf, possibly caused by an insect or other environmental factors. The leaf is part of a larger plant, and the focus of the image is on the hole and its surrounding area. The leaf is positioned in the middle of the frame, drawing attention to the unique feature.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (907).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in yellow spots, which are likely caused by a fungus or bacteria. The spots are scattered across the leaf, with some appearing more prominent than others. The leaf is quite large, covering a significant portion of the image. The close-up perspective allows for a detailed examination of the leaf's texture and the presence of the spots.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (57).jpg
"The image features a close-up view of a leaf with a lot of holes on it. The leaf is green and appears to be a part of a plant. The holes are scattered all over the leaf, with some being larger and more noticeable than others. The leaf is positioned in the center of the image, and the holes create a unique texture and pattern on its surface.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (358).JPG
"The image features a close-up view of a leaf with a lot of brown spots on it. The leaf appears to be a banana leaf, and the spots are likely fungal growths. The leaf is large and occupies most of the image, showcasing its intricate texture and the various spots on its surface.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (397).JPG
"The image features a close-up view of a leaf with a green stem, possibly a corn leaf. The leaf is covered in red spots, which are likely the result of insects or other pests. The leaf is large and occupies a significant portion of the image. The red spots are scattered across the leaf, with some appearing more prominent than others. The overall scene gives the impression of a leaf with a bit of damage, possibly due to pests or other environmental factors.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (978).jpg
"The image features a close-up view of a green leaf with brown spots on it. The leaf is slightly curled, and the brown spots are scattered across its surface. The leaf appears to be a part of a plant, possibly a corn plant, as it is described as a corn leaf. The close-up perspective allows for a detailed examination of the leaf's texture and the brown spots on it.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (290).JPG
"The image features a large, old, and worn piece of wood, possibly a tree branch or a piece of bark, with a greenish-brown color. The wood appears to be weathered and has a few spots of green moss, giving it a unique and aged appearance. The wood is positioned on a table, drawing attention to its intricate texture and the presence of moss.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (817).JPG
"The image features a large green leaf with a brown spot, possibly a dead spot, on it. The leaf is attached to a stem, and it appears to be a close-up view of the leaf. The leaf is placed on a surface, possibly a table or a countertop, and it occupies a significant portion of the image.",0,../dataset/CornDataset/data/train/Blight/Corn_Blight (1053).JPG
